date,window,fold,level,level_order,node,series_id,method,method_label,is_served,actual,forecast,lower_80,upper_80,lower_95,upper_95
2016-02-19,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,339.0,301.53324415351295,,,,
2016-02-20,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,364.0,378.79938669080656,,,,
2016-02-21,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,345.0,335.94458228447905,,,,
2016-02-22,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,232.0,281.80247344805514,,,,
2016-02-23,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,210.0,266.4907179531532,,,,
2016-02-24,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,253.0,271.00022653654844,,,,
2016-02-25,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,181.0,289.44198951891764,,,,
2016-02-26,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,375.0,301.1258616043923,,,,
2016-02-27,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,427.0,378.39200760559686,,,,
2016-02-28,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_1,department:dept_id=FOODS_1|store_id=CA_1,base,SARIMA base (incoherent),False,350.0,335.5372047442378,,,,
2016-02-01,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,391.0,420.3289119024188,,,,
2016-02-02,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,357.0,422.66479672272635,,,,
2016-02-03,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,327.0,413.3872095753326,,,,
2016-02-04,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,386.0,415.67147904956835,,,,
2016-02-05,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,455.0,451.99097484148524,,,,
2016-02-06,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,688.0,607.5563273207888,,,,
2016-02-07,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,402.0,546.2486104418559,,,,
2016-02-08,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,393.0,408.1248414369832,,,,
2016-02-09,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,405.0,421.5583606367426,,,,
2016-02-10,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,392.0,415.2450439046114,,,,
2016-02-11,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,451.0,418.3210946535187,,,,
2016-02-12,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,557.0,454.85208180725346,,,,
2016-02-13,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,614.0,610.4739253877669,,,,
2016-02-14,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,556.0,549.1812977516689,,,,
2016-02-15,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,418.0,411.0615592090185,,,,
2016-02-16,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,334.0,424.4961549787492,,,,
2016-02-17,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,327.0,418.18312580740854,,,,
2016-02-18,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,344.0,421.25925336619395,,,,
2016-02-19,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,518.0,457.7902610364858,,,,
2016-02-20,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,598.0,613.4121100971423,,,,
2016-02-21,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,513.0,552.1194839248359,,,,
2016-02-22,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,394.0,413.99974577317647,,,,
2016-02-23,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,322.0,427.43434164734407,,,,
2016-02-24,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,317.0,421.1213125038994,,,,
2016-02-25,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,369.0,424.19744007013605,,,,
2016-02-26,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,432.0,460.7284477424182,,,,
2016-02-27,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,566.0,616.3502968036064,,,,
2016-02-28,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_2,department:dept_id=FOODS_1|store_id=CA_2,base,SARIMA base (incoherent),False,520.0,555.057670631442,,,,
2016-02-01,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,418.0,431.65396823320384,,,,
2016-02-02,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,415.0,438.3701617296635,,,,
2016-02-03,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,459.0,425.81248674648526,,,,
2016-02-04,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,421.0,446.4340645877293,,,,
2016-02-05,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,323.0,454.2110087747464,,,,
2016-02-06,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,405.0,571.7365144241296,,,,
2016-02-07,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,297.0,540.5467906614041,,,,
2016-02-08,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,268.0,427.53123174418323,,,,
2016-02-09,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,382.0,438.4421657366517,,,,
2016-02-10,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,461.0,426.67246546172925,,,,
2016-02-11,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,757.0,447.442062981769,,,,
2016-02-12,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,531.0,455.2468124080676,,,,
2016-02-13,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,913.0,572.7775412233013,,,,
2016-02-14,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,573.0,541.5887986231987,,,,
2016-02-15,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,592.0,428.5734240156704,,,,
2016-02-16,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,339.0,439.48439263039427,,,,
2016-02-17,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,362.0,427.7146988592022,,,,
2016-02-18,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,386.0,448.4842976009565,,,,
2016-02-19,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,400.0,456.289047256752,,,,
2016-02-20,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,589.0,573.8197761150964,,,,
2016-02-21,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,573.0,542.631033523092,,,,
2016-02-22,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,407.0,429.615658917085,,,,
2016-02-23,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,376.0,440.52662753209455,,,,
2016-02-24,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,410.0,428.7569337609562,,,,
2016-02-25,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,433.0,449.52653250272056,,,,
2016-02-26,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,479.0,457.3312821585179,,,,
2016-02-27,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,599.0,574.8620110168627,,,,
2016-02-28,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_3,department:dept_id=FOODS_1|store_id=CA_3,base,SARIMA base (incoherent),False,501.0,543.6732684248584,,,,
2016-02-01,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,214.0,241.322184022604,,,,
2016-02-02,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,208.0,227.62565694173273,,,,
2016-02-03,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,248.0,223.59001545464247,,,,
2016-02-04,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,210.0,228.90743368938783,,,,
2016-02-05,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,234.0,243.7162390912945,,,,
2016-02-06,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,268.0,271.6962255390997,,,,
2016-02-07,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,203.0,238.7738157632289,,,,
2016-02-08,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,145.0,228.06357287281352,,,,
2016-02-09,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,227.0,225.97756851106178,,,,
2016-02-10,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,196.0,224.189879223332,,,,
2016-02-11,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,201.0,229.9425310141246,,,,
2016-02-12,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,243.0,244.83560344286727,,,,
2016-02-13,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,318.0,272.8319051120361,,,,
2016-02-14,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,250.0,239.9126541808301,,,,
2016-02-15,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,167.0,229.2030228849125,,,,
2016-02-16,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,145.0,227.1171369360204,,,,
2016-02-17,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,153.0,225.32947057460106,,,,
2016-02-18,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,172.0,231.0821268042334,,,,
2016-02-19,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,204.0,245.97520009239472,,,,
2016-02-20,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,158.0,273.9715019279584,,,,
2016-02-21,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,183.0,241.05225102896873,,,,
2016-02-22,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,152.0,230.34261973928866,,,,
2016-02-23,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,145.0,228.25673379160418,,,,
2016-02-24,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,187.0,226.46906743041868,,,,
2016-02-25,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,172.0,232.2217236600963,,,,
2016-02-26,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,273.0,247.11479694826636,,,,
2016-02-27,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,227.0,275.1110987838318,,,,
2016-02-28,backtest,backtest_1,department,5,dept: FOODS_1 · store: CA_4,department:dept_id=FOODS_1|store_id=CA_4,base,SARIMA base (incoherent),False,268.0,242.19184788484245,,,,
2016-02-01,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,548.0,554.0283937403233,,,,
2016-02-02,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,482.0,457.2404923337623,,,,
2016-02-03,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,466.0,441.2281744125105,,,,
2016-02-04,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,452.0,404.6292843330008,,,,
2016-02-05,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,483.0,428.74138524120593,,,,
2016-02-06,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,805.0,630.3122855481201,,,,
2016-02-07,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,620.0,681.4340445952566,,,,
2016-02-08,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,462.0,530.5581436748149,,,,
2016-02-09,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,496.0,443.7306408143493,,,,
2016-02-10,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,499.0,433.5215077999741,,,,
2016-02-11,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,365.0,400.3037028153577,,,,
2016-02-12,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,478.0,426.38571104210513,,,,
2016-02-13,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,588.0,629.104330124127,,,,
2016-02-14,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,506.0,680.894779710324,,,,
2016-02-15,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,536.0,530.4084751324069,,,,
2016-02-16,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,432.0,443.8079611423414,,,,
2016-02-17,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,412.0,433.73107769414963,,,,
2016-02-18,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,421.0,400.59032471532055,,,,
2016-02-19,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,436.0,426.7172254265363,,,,
2016-02-20,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,579.0,629.4620000270442,,,,
2016-02-21,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,575.0,681.267688492429,,,,
2016-02-22,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,432.0,530.7902624782855,,,,
2016-02-23,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,471.0,444.19492136830576,,,,
2016-02-24,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,337.0,434.121051773375,,,,
2016-02-25,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,337.0,400.9820547431331,,,,
2016-02-26,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,422.0,427.10997851525264,,,,
2016-02-27,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,637.0,629.8553491774107,,,,
2016-02-28,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_1,department:dept_id=FOODS_2|store_id=CA_1,base,SARIMA base (incoherent),False,745.0,681.6613849236758,,,,
2016-02-01,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,422.0,505.0882714671735,,,,
2016-02-02,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,447.0,423.0784940536365,,,,
2016-02-03,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,409.0,403.8861757615296,,,,
2016-02-04,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,376.0,383.66994535627055,,,,
2016-02-05,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,480.0,446.50632789536314,,,,
2016-02-06,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,614.0,670.755439295292,,,,
2016-02-07,backtest,backtest_1,department,5,dept: FOODS_2 · store: CA_2,department:dept_id=FOODS_2|store_id=CA_2,base,SARIMA base (incoherent),False,515.0,736.4295842027934,,,,
