series_id,state_id,store_id,cat_id,dept_id,item_id,forecast,safety_stock,order_up_to,stockout_risk,service_level,week_start
item:item_id=FOODS_1_004|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_004,15.930495702818845,14.713358610236842,30.643854313055687,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_005|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_005,9.573551684319938,16.942655369363635,26.516207053683573,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_005|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_005,33.995121796532985,63.757887311026316,97.75300910755931,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_005|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_005,18.784553463350587,34.10824041463995,52.89279387799054,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_005|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_005,7.853444008580555,14.936288286149521,22.789732294730076,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_006|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_006,11.529238696523342,24.299334674482058,35.8285733710054,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_006|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_006,6.90263474524529,10.031835416070574,16.934470161315865,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_006|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_006,9.333371187405199,15.38214763797488,24.71551882538008,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_006|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_006,8.133643912427297,14.044569582498804,22.1782134949261,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_008|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_008,1.815672607650194,2.229296759126794,4.0449693667769875,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_008|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_008,2.1888922957552897,4.012734166428229,6.201626462183519,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_008|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_008,2.0402494777864,1.7834374073014354,3.8236868850878354,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_008|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_008,3.763021650695401,4.458593518253588,8.22161516894899,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_009|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_009,9.041543070664176,8.248398008769138,17.289941079433312,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_009|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_009,7.119212503607205,9.363046388332537,16.482258891939743,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_009|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_009,13.857552408051323,19.39488180440311,33.25243421245443,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_009|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_009,4.788604059320948,5.127382545991627,9.915986605312575,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_010|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_010,1.9131210558153877,2.8980857868648324,4.81120684268022,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_010|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_010,2.444079195806603,2.8980857868648324,5.342164982671435,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_010|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_010,3.3654705253727992,9.808905740157895,13.174376265530695,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_010|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_010,1.8176798648762755,2.229296759126794,4.04697662400307,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_011|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_011,6.749249982271211,11.36941347154665,18.11866345381786,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_011|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_011,19.633827880154925,38.78976360880622,58.423591488961144,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_011|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_011,10.416183153210289,20.732459859879185,31.148643013089476,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_011|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_011,6.170224697947999,10.923554119721292,17.09377881766929,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_012|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_012,20.383042198260554,34.55409976646531,54.93714196472587,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_012|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_012,89.48461928652978,163.40745244399403,252.8920717305238,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_012|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_012,9.357637045387516,6.687890277380383,16.0455273227679,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_012|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_012,39.30570758294951,69.77698856066866,109.08269614361816,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_013|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_013,16.481214968420623,20.732459859879185,37.21367482829981,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_013|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_013,21.276915254549884,35.668748146028705,56.94566340057859,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_013|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_013,21.99393591867845,28.312068840910285,50.30600475958873,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_013|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_013,8.27058510684167,11.59234314745933,19.862928254301,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_014|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_014,8.870193558612176,17.165585045276316,26.03577860388849,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_014|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_014,5.223476703883825,10.477694767895933,15.701171471779759,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_014|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_014,7.680569802406565,17.834374073014352,25.51494387542092,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_014|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_014,4.09604671835336,6.687890277380383,10.783936995733743,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_015|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_015,5.558466833885126,12.484061851110049,18.042528684995176,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_015|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_015,10.929966609102708,23.40761597083134,34.33758257993405,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_015|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_015,12.213301059405353,26.97449078543421,39.187791844839566,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_015|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_015,2.829892310633256,4.235663842340909,7.065556152974165,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_016|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_016,6.342889175615906,5.350312221904306,11.693201397520212,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_016|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_016,6.219365431132976,10.477694767895933,16.69706019902891,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_016|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_016,4.822267688183446,8.471327684681818,13.293595372865264,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_016|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_016,4.922870672135676,7.133749629205742,12.056620301341418,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_017|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_017,6.981619615672827,14.044569582498804,21.02618919817163,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_017|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_017,8.941689799955544,19.39488180440311,28.336571604358653,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_017|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_017,10.546493012817006,20.732459859879185,31.27895287269619,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_017|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_017,5.357192898787411,9.585976064245216,14.943168963032626,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_018|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_018,61.79614094763301,106.1145257344354,167.9106666820684,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_018|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_018,87.31641400193618,168.53483498998565,255.85124899192184,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_018|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_018,89.23176552592861,157.61128087026435,246.84304639619296,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_018|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_018,47.18560435422431,80.03175365265191,127.21735800687622,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_019|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_019,58.994163934925595,99.20370578114235,158.19786971606794,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_019|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_019,69.73980636774618,129.0762823534414,198.81608872118758,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_019|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_019,49.98304475461525,79.58589430082655,129.5689390554418,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_019|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_019,49.93678109937444,75.35023045848564,125.28701155786008,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_020|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_020,7.336874422298038,17.611444397101675,24.948318819399713,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_020|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_020,5.794960062661097,12.038202499284688,17.833162561945784,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_020|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_020,5.962996751725527,10.923554119721292,16.88655087144682,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_020|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_020,7.573790180643669,16.496796017538276,24.070586198181946,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_021|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_021,11.23431552671598,11.815272823372009,23.049588350087987,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_021|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_021,18.269602458732095,33.216521710989234,51.48612416972133,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_021|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_021,9.722926091875392,16.050936665712918,25.77386275758831,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_021|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_021,14.580945681888933,23.8534753226567,38.434421004545634,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_022|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_022,1.1699660087158252,1.7834374073014354,2.9534034160172604,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_022|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_022,3.5327087020757997,7.80253865694378,11.33524735901958,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_022|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_022,2.7442710566507715,6.910819953293062,9.655091009943835,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_022|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_022,0.6221600285970568,1.7834374073014354,2.405597435898492,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_023|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_023,5.348469759706303,15.60507731388756,20.95354707359386,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_023|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_023,18.075284298178715,32.5477326832512,50.62301698142991,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_023|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_023,32.6980450342569,68.2164808292799,100.9145258635368,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_023|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_023,24.399103062605164,45.923513238011964,70.32261630061713,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_024|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_024,6.591933935628016,5.350312221904306,11.942246157532322,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_024|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_024,16.988580668829304,29.649646896386365,46.63822756521567,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_024|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_024,15.242336572284362,29.872576572299042,45.114913144583404,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_024|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_024,6.245875107741265,10.700624443808612,16.946499551549877,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_025|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_025,4.110392692481803,7.133749629205742,11.244142321687544,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_025|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_025,5.262599883951206,12.038202499284688,17.300802383235894,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_025|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_025,5.254912609772273,11.59234314745933,16.8472557572316,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_025|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_025,5.245061513462777,11.36941347154665,16.614474985009426,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_026|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_026,4.409034969562807,10.700624443808612,15.10965941337142,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_026|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_026,4.847117545005639,9.140116712419857,13.987234257425495,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_026|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_026,6.509618832540361,13.598710230673445,20.108329063213805,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_026|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_026,3.66277501152495,4.235663842340909,7.8984388538658585,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_027|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_027,15.068018801550398,26.305701757696173,41.37372055924657,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_027|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_027,23.14169775299417,49.713317728527514,72.85501548152169,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_027|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_027,15.1934008482691,35.22288879420335,50.41628964247245,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_027|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_027,9.66270184070085,17.611444397101675,27.274146237802526,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_028|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_028,13.058642441934225,14.936288286149521,27.994930728083744,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_028|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_028,8.484410407904424,13.375780554760766,21.86019096266519,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_028|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_028,13.25238293743648,15.1592179620622,28.41160089949868,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_028|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_028,5.5020550010082525,7.5796089810311,13.081663982039352,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_029|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_029,1.6857824551129634,4.458593518253588,6.144375973366552,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_029|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_029,1.4475631307093582,2.452226435039474,3.899789565748832,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_029|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_029,3.6284596053777936,7.5796089810311,11.208068586408894,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_029|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_029,1.0471897104101755,3.121015462777512,4.168205173187688,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_030|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_030,4.287563921517709,9.585976064245216,13.873539985762925,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_030|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_030,4.294530597569912,8.471327684681818,12.76585828225173,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_030|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_030,3.7466780496892236,5.5732418978169855,9.31991994750621,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_030|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_030,3.7485383826896133,9.363046388332537,13.11158477102215,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_031|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_031,8.031169583279198,14.267499258411483,22.29866884169068,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_031|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_031,21.070958230036844,34.10824041463995,55.179198644676795,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_031|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_031,21.881644852359074,40.57320101610765,62.45484586846673,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_031|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_031,5.989814661560796,9.808905740157895,15.798720401718692,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_032|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_032,18.191341777467297,33.88531073872727,52.07665251619457,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_032|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_032,32.02209201040798,65.54132471832776,97.56341672873575,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_032|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_032,51.94692255579147,91.84702647602393,143.7939490318154,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_032|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_032,63.37356248649595,94.52218258697607,157.89574507347203,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_033|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_033,5.336159668959905,5.5732418978169855,10.90940156677689,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_033|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_033,2.0663189394570027,3.3439451386901915,5.410264078147194,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_033|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_033,1.8210106644258526,3.566874814602871,5.387885479028723,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_033|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_033,1.0266053190858586,2.0063670832141147,3.0329724022999733,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_034|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_034,3.281077132611652,3.566874814602871,6.847951947214523,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_034|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_034,13.077364810378635,24.299334674482058,37.376699484860694,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_034|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_034,4.21836186576394,8.248398008769138,12.466759874533079,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_034|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_034,3.120268519083044,5.127382545991627,8.24765106507467,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_035|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_035,10.843885133291122,18.726092776665073,29.569977909956194,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_035|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_035,19.130257110053897,44.14007583071053,63.270332940764426,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_035|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_035,12.997835150002789,22.7388269430933,35.736662093096086,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_035|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_035,5.357003950356767,9.363046388332537,14.720050338689305,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_036|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_036,16.15594036307121,27.420350137259568,43.57629050033078,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_036|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_036,10.411974416093521,19.17195212849043,29.583926544583953,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_036|store_id=CA_3,CA,CA_3,FOODS,FOODS_1,FOODS_1_036,17.95395688550686,32.5477326832512,50.50168956875805,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_036|store_id=CA_4,CA,CA_4,FOODS,FOODS_1,FOODS_1_036,9.738932490592902,18.503163100752392,28.242095591345294,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_037|store_id=CA_1,CA,CA_1,FOODS,FOODS_1,FOODS_1_037,11.221994295273003,20.286600508053827,31.50859480332683,0.04999077566415222,0.95,2016-05-23
item:item_id=FOODS_1_037|store_id=CA_2,CA,CA_2,FOODS,FOODS_1,FOODS_1_037,12.206052668839517,26.305701757696173,38.51175442653569,0.04999077566415222,0.95,2016-05-23
